f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17
3.432678223,661.1065196,25.71199175,0.963104123,7.576983211,59.5820089,55.84748954,0.978417974,0.957301732,0.986652966,0.430578801,0.963017398,7.46E-155,66.31494791,0.972564234,0.015190972,0.728682171
0,0,0,1,,,0,1,1,1,0,1,7.46E-155,inf,,0,
0,0,0,1,,,0,1,1,1,0,1,7.46E-155,81.26344813,,0.000486111,0
0,0,0,1,,,0,1,1,1,0,1,7.46E-155,73.66676968,,0.002795139,0
0,0,0,1,,,0,1,1,1,0,1,7.46E-155,64.6799266,,0.022135417,0
0.428482056,64.93185075,8.058030203,0.993765278,19.05029698,370.4667455,15.41293584,0.99637383,0.992760808,0.997255965,0.119037657,0.896114929,7.46E-155,66.58103009,0.978446326,0.014288194,0.312447786
0,0,0,1,,,0,1,1,1,0,1,7.46E-155,77.6732287,,0.001111111,0
0.040283203,7.598553075,2.75654731,0.999429888,68.45510289,4689.506598,6.032949791,0.999668762,0.999337634,0.999676655,0.033298466,0.652543841,7.46E-155,65.22736533,0.971650656,0.019513889,0.024305556
24.19857788,1912.136946,43.72798813,0.564832731,1.522243169,3.630958052,152.7782427,0.721021462,0.519871948,0.811829733,2.767259414,0.964803196,7.46E-155,54.18653003,0.698068476,0.247986111,0.191624222
0.055282593,11.12662441,3.335659517,0.999279882,60.34147634,3642.920686,8.289853556,0.999581596,0.999163367,0.999690048,0.042259414,0.673949249,7.46E-155,61.60538572,0.933572574,0.044930556,0
3.822875977,600.1102328,24.49714744,0.945583371,6.392526481,42.46324976,192.9037308,0.968063168,0.937146297,0.974760009,1.444456067,0.859254125,7.46E-155,62.74431584,0.934144704,0.034565972,0.548013621
2.768081665,371.9740028,19.28662757,0.955808119,6.898522394,48.78658738,98.27520921,0.974113576,0.948897259,0.983056228,0.788249651,0.884329532,7.46E-155,63.25284283,0.949237989,0.030746528,0.449144635
3.080184937,415.7528765,20.39001904,0.951413882,6.518614863,43.46653665,107.6069735,0.971515978,0.943843296,0.981019901,0.856589958,0.88667729,7.46E-155,63.95677872,0.955491581,0.026145833,0.591427021
0.045120239,7.020712632,2.649662739,0.999249883,58.71882184,3449.206753,5.027824268,0.999564163,0.999128515,0.999653385,0.032845188,0.686598688,7.46E-155,64.14537584,0.964227963,0.025034722,0.025675676
0.060714722,9.304506864,3.050328976,0.998919886,50.31975291,2537.856784,7.880648536,0.999372391,0.998745175,0.999456348,0.053661088,0.629343599,7.46E-155,67.4548778,0.978924179,0.011684028,0.005908419
0.162567139,23.08240168,4.804414811,0.997180622,29.55187798,874.9049135,12.82252441,0.99836125,0.996725186,0.998644426,0.095432357,0.756890226,7.46E-155,74.76592831,0.994469856,0.002170139,0.517374517
0.101501465,12.59690935,3.549212497,0.997870201,35.26877887,1257.330458,8.618200837,0.998762221,0.997525974,0.998941528,0.074790795,0.70059473,7.46E-155,117.5787209,0.994539197,0.001875,0.28
3.870315552,484.7567863,22.01719297,0.937541251,5.615704065,32.76801761,58.8126569,0.963286691,0.927921249,0.975728082,0.615794979,0.946870711,7.46E-155,109.6522104,0.975404409,0.011631944,0.852357867
1.263900757,179.1285326,13.38389079,0.98083459,10.52418038,111.70677,42.1375523,0.988826009,0.977776876,0.994222539,0.312273361,0.897035666,7.46E-155,102.9881484,0.928929574,0.053958333,0.271448664
0.018188477,2.709712127,1.646120326,0.999669934,90.49510128,8190.242285,2.322280335,0.999808235,0.999616507,0.999895402,0.015585774,0.624947691,7.46E-155,102.5247086,0.925468528,0.060034722,0.004605642
0.004547119,0.677497572,0.823102407,0.999909974,181.0120529,32766.24221,0.774093445,0.999947699,0.999895401,0.999965134,0.005195258,0.499982566,7.46E-155,102.8330512,0.93041413,0.055920139,0.00124031
4.831085205,733.7504694,27.0878288,0.937069907,5.525011809,31.73111759,64.98807531,0.963006869,0.927382229,0.973286651,0.590655509,0.961213478,7.46E-155,67.51334765,0.975667737,0.011527778,0.859083192
0.384750366,71.71827287,8.468664173,0.994903437,21.98308007,484.2856803,41.84612971,0.997036368,0.99408152,0.997807278,0.229358438,0.744645265,7.46E-155,61.18048876,0.939993536,0.049548611,0.086427657
4.078598022,607.4997724,24.64751047,0.944318613,5.955046578,36.5841984,92.12503487,0.967313215,0.935694856,0.976917632,0.736262204,0.933597282,7.46E-155,65.4574564,0.967108743,0.018506944,0.764887517
0.0287323,5.410375146,2.326021312,0.999609908,80.9609597,6556.826723,3.666248257,0.999773363,0.999546777,0.999807431,0.019944212,0.703451912,7.46E-155,61.74521778,0.949305046,0.043506944,0.007917656
3.959854126,533.2912196,23.09309896,0.940969717,5.787178532,34.89397229,49.06021618,0.965325388,0.931853105,0.974341738,0.541910739,0.959715482,7.46E-155,70.3317337,0.985852889,0.006024306,0.910636106
1.77507019,311.7652278,17.6568748,0.977913961,9.904050496,99.31309375,82.88504184,0.987116793,0.974399564,0.990294819,0.531694561,0.883629785,7.46E-155,64.13034313,0.959469174,0.025121528,0.475914524
0.071304321,15.14214242,3.891290586,0.999099878,54.5668956,2978.850449,12.47343096,0.999476993,0.99895426,0.999598736,0.059449093,0.63950359,7.46E-155,62.7269005,0.954507953,0.034704861,0.021536955
2.486068726,336.2526632,18.33719344,0.960588893,7.432993641,57.46933378,64.29466527,0.976935936,0.954403823,0.982016803,0.638389121,0.916289557,7.46E-155,68.45149062,0.977885539,0.009288194,0.781721746
1.563201904,236.8755158,15.39076073,0.978538856,9.823737011,97.93617178,31.163947,0.987482813,0.975122307,0.990493193,0.268340307,0.942412585,7.46E-155,78.02650833,0.996732003,0.001024306,0.956713133
18.10220337,1528.541526,39.09656668,0.660863369,1.84508239,4.428852568,250.3330893,0.788110292,0.621117832,0.86585854,3.048814505,0.92799852,7.46E-155,55.30415772,0.754271303,0.19171875,0.065973103
1.308425903,247.1805806,15.72197763,0.985006875,12.16696619,151.6360883,41.97011855,0.991265797,0.98260788,0.992994924,0.29539749,0.92568276,7.46E-155,62.30291254,0.950500598,0.038263889,0.287653523
0,0,0,1,,,0,1,1,1,0,1,7.46E-155,62.8907211,,0.033420139,0
0,0,0,1,,,0,1,1,1,0,1,7.46E-155,78.25314817,,0.000972222,0
0,0,0,1,,,0,1,1,1,0,1,7.46E-155,inf,,0,
14.32463074,1411.544473,37.57052666,0.750043293,2.377225213,6.689311024,184.9697001,0.847165027,0.717688583,0.904906988,2.104288703,0.942474392,7.46E-155,56.55053102,0.815286536,0.143888889,0
0.198791504,34.58606764,5.880992063,0.997300511,30.07127351,921.5348515,13.5012901,0.998430975,0.996864413,0.998699598,0.091562064,0.829162212,7.46E-155,63.83451427,0.959060957,0.026892361,0.0893592
3.582962036,404.5525148,20.11349086,0.933851998,5.550645261,32.1379392,80.40449791,0.961090376,0.92369471,0.971694081,0.876185495,0.912963726,7.46E-155,66.30998738,0.964285842,0.015208333,0.803057554
0.080459595,15.73344972,3.966541279,0.998949884,49.37037543,2442.699831,10.15760112,0.999389824,0.998780021,0.999496735,0.054951185,0.717466307,7.46E-155,62.36843021,0.953212759,0.037690972,0.024269663
0.410293579,84.77176915,9.207158582,0.995262725,22.43237347,504.6748025,39.82245467,0.997245511,0.994498609,0.997853983,0.204218968,0.794413548,7.46E-155,63.95101503,0.965791062,0.026180556,0.147058824
0.860839844,163.5313709,12.78793849,0.990384121,14.92224612,225.1842083,21.22336123,0.994403843,0.988839002,0.995508325,0.159728033,0.943199192,7.46E-155,66.21679809,0.975829966,0.015538194,0.399731724
0,0,0,1,,,0,1,1,1,0,1,7.46E-155,71.08119993,,0.005069444,0
1.39604187,275.8996735,16.61022798,0.984320616,11.93018741,144.3478307,68.97161785,0.990864846,0.981813143,0.99241354,0.438633194,0.890583143,7.46E-155,64.19992855,0.957180193,0.024722222,0.394042553
5.94052124,1221.788305,34.95408853,0.942322403,5.798176855,34.74630593,110.2678522,0.966128177,0.933403654,0.977209188,0.726429568,0.960479607,7.46E-155,62.62385002,0.945397721,0.035538194,0.643441909
6.943466187,1371.332417,37.03150574,0.930252641,5.22959566,28.43789118,140.4164923,0.95894523,0.919575953,0.970060228,0.923814505,0.955156227,7.46E-155,61.50584864,0.931591915,0.045972222,0.627671541
8.318756104,1692.173042,41.13603094,0.919845555,4.824270006,24.3171988,159.1653417,0.952722995,0.907681106,0.969179685,1.02346583,0.958801255,7.46E-155,62.73995546,0.943258288,0.034600694,0.721297721
0.173736572,32.39725177,5.691858376,0.997960213,32.74048888,1072.89056,8.342015342,0.99881454,0.997630486,0.99941772,0.045920502,0.887313807,7.46E-155,59.83106897,0.920105947,0.067604167,0.030378486
3.7628479,545.0316187,23.34591225,0.945639928,6.213551093,40.32429204,77.69986053,0.968097231,0.937212249,0.975446056,0.771478382,0.9375777,7.46E-155,61.49274774,0.928622481,0.046111111,0.558803987
0.23425293,45.47012734,6.743154109,0.996940879,28.76541357,828.4981784,29.83172943,0.998221806,0.996446775,0.998813628,0.156206416,0.712880482,7.46E-155,59.93833551,0.921724592,0.065954861,0.039929239
0.377075195,58.66982013,7.659622715,0.994483953,20.35305801,416.6831154,19.02280335,0.996792238,0.993594766,0.997404575,0.143549512,0.858100277,7.46E-155,61.70039143,0.942517398,0.043958333,0.111578947
0,0,0,1,,,0,1,1,1,0,1,7.46E-155,71.56862337,,0.00453125,0
0.863006592,121.7856368,11.03565299,0.987156842,12.75823357,164.0310398,18.16670153,0.992521138,0.98509821,0.995000903,0.153800558,0.934711576,7.46E-155,64.1123723,0.962792858,0.025225694,0.354509107
21.09387207,1273.888578,35.69157574,0.541887878,1.283825141,2.675019135,75.33919107,0.704292762,0.496028295,0.826827001,1.743967922,0.97392322,7.46E-155,53.59905408,0.686797493,0.28390625,0.034822641
0,0,0,1,,,0,1,1,1,0,1,7.46E-155,70.20834628,,0.006197917,0
0,0,0,1,,,0,1,1,1,0,1,7.46E-155,73.4561614,,0.002934028,0
0,0,0,1,,,0,1,1,1,0,1,7.46E-155,inf,,0,
13.6602478,1495.368479,38.66999456,0.766349219,2.655200579,8.285386168,345.4494421,0.857655091,0.735572254,0.901836887,3.522977685,0.898632386,7.46E-155,58.99468844,0.840721303,0.081961806,0.527380118
5.090194702,767.1316749,27.697142,0.932358997,5.388990402,30.44002277,82.43005579,0.960200938,0.921985842,0.971916121,0.741004184,0.952942422,7.46E-155,63.27743488,0.951745314,0.030572917,0.710409472
5.786102295,935.3928283,30.58419246,0.927742943,5.212672845,28.44042882,117.8825662,0.957446777,0.916704331,0.969334199,0.964714086,0.944806463,7.46E-155,62.44308429,0.944650179,0.037048611,0.679290652
3.342422485,618.0506803,24.8606251,0.962336272,7.348876314,54.98609211,114.8540795,0.977965272,0.956416073,0.986512737,0.673988842,0.918643936,7.46E-155,61.05598898,0.931384978,0.050989583,0.441953259
6.794296265,1160.428446,34.06506195,0.923431064,4.879947596,24.7860557,74.44829149,0.954868513,0.911773877,0.972476373,0.582531381,0.971900006,7.46E-155,67.75543201,0.975067445,0.010902778,0.888415068
0.503921509,96.51885603,9.824401052,0.994214473,19.46668881,380.0202313,25.90871688,0.996635351,0.993282022,0.997592157,0.144804742,0.882521753,7.46E-155,65.10169485,0.972065301,0.020086806,0.229180546
0.585571289,110.3799272,10.50618519,0.992927293,17.9104562,321.8651869,39.61903766,0.995885767,0.99178846,0.996982943,0.220746165,0.842912377,7.46E-155,66.74777663,0.979121645,0.01375,0.338898164
0.640533447,108.340968,10.40869675,0.991879643,16.32223989,269.167021,17.12029289,0.995275502,0.990573325,0.996136314,0.137656904,0.930840322,7.46E-155,71.05155514,0.989642303,0.005104167,0.628787879
0,0,0,1,,,0,1,1,1,0,1,7.46E-155,inf,,0,
0,0,0,1,,,0,1,1,1,0,1,7.46E-155,inf,,0,
1.297576904,194.3189509,13.93983324,0.980475946,10.68534297,115.2081586,69.64211994,0.988616421,0.977362428,0.992080911,0.486052999,0.843131138,7.46E-155,68.22994449,0.981231088,0.009774306,0
5.123916626,728.1367613,26.98400936,0.922621316,5.140925332,27.42518919,244.2286262,0.954382616,0.910846177,0.966946586,1.809239888,0.853101025,7.46E-155,62.66220797,0.931722616,0.035225694,0.209583171
28.32061768,3117.463436,55.83424967,0.620746605,1.652026108,3.843234925,257.9392608,0.760584888,0.578489371,0.846312165,2.755055788,0.963590221,7.46E-155,54.94864806,0.749118916,0.208072917,0.218250603
3.002990723,580.6066122,24.09577997,0.967403565,7.933886055,63.86466279,119.578696,0.980947285,0.962257575,0.989606748,0.642921897,0.909839621,7.46E-155,62.56903542,0.946726292,0.035989583,0.491288344
1.63949585,311.767169,17.65692977,0.981043003,10.70703924,115.6066402,91.11460948,0.988947982,0.978018111,0.993670296,0.496548117,0.872080381,7.46E-155,62.63872677,0.949158822,0.035416667,0.35443038
0,0,0,1,,,0,1,1,1,0,1,7.46E-155,73.11051755,,0.003177083,0
0.104812622,14.23373199,3.772761852,0.998050104,36.32947624,1334.527185,8.814016736,0.998866816,0.997734917,0.998975145,0.068933054,0.729004867,7.46E-155,64.96498517,0.972705541,0.020729167,0.078703704
1.46131897,186.0702665,13.64075755,0.974493204,9.4422942,92.23211311,47.36774756,0.98511194,0.970445534,0.988120609,0.480055788,0.888567502,7.46E-155,65.38473562,0.966722801,0.018819444,0.582112567
1.064727783,132.3437625,11.50407591,0.981040799,10.8575991,120.1804331,34.25944909,0.988947209,0.978016583,0.990968572,0.353417015,0.88669322,7.46E-155,65.1054501,0.967850042,0.020069444,0.492982456
0.374572754,44.20958755,6.649029068,0.992627846,17.77688993,318.1994898,17.42984658,0.995711378,0.991441149,0.996609863,0.164888424,0.827453611,7.46E-155,68.72799127,0.984147734,0.008715278,0.453159041
12.85394287,912.2149885,30.20289702,0.689874006,2.071869933,5.3470845,234.5179568,0.80759107,0.652203336,0.874464571,3.321966527,0.887054676,7.46E-155,56.08630636,0.754279594,0.160121528,0.14100773
0,0,0,1,,,0,1,1,1,0,1,7.46E-155,83.69382862,,0.000277778,0
0,0,0,1,,,0,1,1,1,0,1,7.46E-155,inf,,0,
0,0,0,1,,,0,1,1,1,0,1,7.46E-155,inf,,0,
0,0,0,1,,,0,1,1,1,0,1,7.46E-155,inf,,0,
5.938949585,972.455736,31.18422255,0.929318154,5.163945513,27.85807202,53.55732218,0.958387538,0.918506672,0.970849323,0.545362622,0.975879508,7.46E-155,69.81326087,0.983427232,0.006788194,0.921721722
3.311080933,522.5083708,22.858442,0.957721442,6.860984529,48.4307973,44.71052999,0.97524464,0.951102107,0.982081406,0.40041841,0.962536251,7.46E-155,68.31563767,0.980276599,0.009583333,0.830570902
14.56723022,1297.90627,36.02646624,0.715104055,2.294420585,6.70738696,243.8667364,0.82434659,0.6795473,0.888371752,2.976499303,0.917484825,7.46E-155,56.29464564,0.778779367,0.152621528,0.10286764
0.049850464,7.082525895,2.661301541,0.999009884,53.40442541,2854.664503,7.018096234,0.999424693,0.998849717,0.999516958,0.050034868,0.56635571,7.46E-155,82.11775008,0.998558901,0.000399306,0
14.03742981,1159.112348,34.04573906,0.711429138,2.15575117,5.691017889,235.3732915,0.821912252,0.67553975,0.891414971,2.858124128,0.910809825,7.46E-155,55.97565802,0.77741795,0.164253472,0
0.272247314,32.38501523,5.690783358,0.994933199,21.07001454,449.2906918,8.135529986,0.997053735,0.994116151,0.99798311,0.078521618,0.890058343,7.46E-155,62.73995546,0.954990336,0.034600694,0.131590414
0,0,0,1,,,0,1,1,1,0,1,7.46E-155,62.34847179,,0.037864583,0
0,0,0,1,,,0,1,1,1,0,1,7.46E-155,63.39745481,,0.029739583,0
0,0,0,1,,,0,1,1,1,0,1,7.46E-155,78.25314817,,0.000972222,0
0,0,0,1,,,0,1,1,1,0,1,7.46E-155,inf,,0,
0.135894775,18.4120661,4.290928349,0.997450415,31.71603198,1012.048935,11.15376569,0.998518144,0.997038484,0.998690565,0.091980474,0.734889121,7.46E-155,77.53958909,0.99687471,0.001145833,0
0.049865723,7.091145405,2.662920465,0.99909988,53.45099513,2861.174057,4.775453278,0.999476994,0.998954261,0.999536385,0.035495119,0.705286051,7.46E-155,81.11104846,0.998491932,0.000503472,0.553846154
0.029708862,4.8239159,2.196341481,0.999519895,73.9896282,5480.587828,3.518654114,0.999721062,0.999442202,0.999743178,0.023012552,0.680789058,7.46E-155,75.40079089,0.99333903,0.001875,0.181818182
0.358398438,57.68241215,7.594893821,0.995082958,21.21758217,452.3856086,14.84225941,0.997140899,0.994289972,0.997815196,0.10432357,0.887390103,7.46E-155,69.37014948,0.987084971,0.007517361,0.401106501
0.501220703,77.800174,8.820440692,0.992627741,17.65035326,314.0972813,25.53403068,0.995711342,0.991441076,0.996565481,0.190516039,0.856362414,7.46E-155,65.97611708,0.970811663,0.016423611,0.309489051
1.649368286,264.4597872,16.26221963,0.976784894,9.791066452,96.82915788,97.23730823,0.986454937,0.973093343,0.990604055,0.630195258,0.8390584,7.46E-155,63.65061488,0.957936002,0.028055556,0.387414708
1.104278564,204.4518426,14.29866576,0.986768496,12.91390292,167.9608882,58.83193863,0.992294469,0.984648313,0.994074734,0.352266388,0.874056169,7.46E-155,66.02691233,0.97178217,0.016232639,0.454173964
8.936691284,1273.565247,35.68704593,0.874182755,3.836193069,15.75112121,314.833159,0.925111099,0.855830545,0.94264299,2.429253835,0.891671456,7.46E-155,60.02143452,0.893661799,0.064704861,0.085847437
21.59060669,2464.691948,49.64566394,0.694190253,2.010768885,5.071779132,312.0551255,0.810535742,0.656968188,0.871535142,3.039260809,0.944366944,7.46E-155,55.64689835,0.770647955,0.177170139,0.026704816
16.38684082,2037.311252,45.13658441,0.761614714,2.511517709,7.320127494,465.3123431,0.854624428,0.730382912,0.89745883,3.914714086,0.899765857,7.46E-155,57.18407893,0.809293139,0.124357639,0.111180047
0.102752686,15.71606864,3.964349712,0.998290052,38.56691838,1488.482509,10.51795676,0.999006297,0.998013582,0.999317642,0.069665272,0.707117827,7.46E-155,66.51816369,0.975533504,0.014496528,0.095341278
0.144485474,28.50740348,5.339232481,0.998020152,36.96862723,1368.854595,23.96269177,0.998849395,0.997700114,0.99909943,0.124825662,0.632138807,7.46E-155,66.95555893,0.974579049,0.013107639,0.112808461
1.733657837,346.4200714,18.6123634,0.981338657,10.73739275,116.9220413,63.77506974,0.98912149,0.978361322,0.990755705,0.417398884,0.919419878,7.46E-155,68.25314817,0.979840031,0.009722222,0.669421488
2.74269104,526.290689,22.94102633,0.97060192,8.318675474,70.44379714,62.10645049,0.982828168,0.965951209,0.987675071,0.419735007,0.948341312,7.46E-155,67.70729119,0.977844557,0.011024306,0.744877461
1.872756958,354.6050207,18.8309591,0.979610863,10.07041867,103.1752554,34.15153417,0.988110423,0.976362208,0.991455413,0.259867503,0.957844264,7.46E-155,69.31038324,0.985495341,0.007621528,0.746682054
26.58462524,2323.479977,48.20248932,0.56648216,1.58060211,3.915168743,103.1556485,0.722225866,0.521610201,0.818455625,2.041178522,0.980443306,7.46E-155,54.85863376,0.750705927,0.212430556,0.357150363
0.112426758,24.35118607,4.934692095,0.998619963,43.87854395,1926.351881,19.59979079,0.999198066,0.998396775,0.999414188,0.091073919,0.647762681,7.46E-155,60.33924961,0.93147588,0.060138889,0.019252548
3.718536377,675.3184659,25.98689027,0.957220859,6.929592831,49.24278304,110.6998954,0.974948809,0.95052518,0.982124774,0.755892608,0.928232381,7.46E-155,63.71014527,0.957990878,0.027673611,0.623523855
1.585357666,317.7424697,17.82533225,0.98339622,11.20275,126.6877832,51.08720363,0.990324533,0.980742682,0.993382484,0.291492329,0.929626402,7.46E-155,65.22350322,0.972298987,0.01953125,0.477958237
21.04057312,1752.484658,41.86268814,0.626881024,1.691497847,3.98586574,73.64518828,0.764850567,0.58499639,0.842157009,1.72486053,0.981509509,7.46E-155,54.67618136,0.750685186,0.221545139,0.07064307
0.039199829,7.198304763,2.682965666,0.999369889,68.49629896,4696.926304,8.07583682,0.999633897,0.999267928,0.999703959,0.045013947,0.509025983,7.46E-155,66.27050579,0.976787544,0.015347222,0.030701754
0.665756226,113.3153672,10.6449691,0.991131798,15.99240091,257.4743443,37.30324268,0.994839679,0.989705987,0.995626645,0.248256625,0.85592341,7.46E-155,65.82720152,0.969545408,0.016996528,0.343393696
1.549743652,264.8279099,16.27353403,0.980117307,10.47854248,111.2329132,71.97095537,0.988406818,0.976948038,0.991582258,0.466457462,0.881046507,7.46E-155,63.76222286,0.951479708,0.02734375,0.423288173
2.970901489,512.2562919,22.63307959,0.964109287,7.562973072,58.42332415,83.54135286,0.979010222,0.958461015,0.983292898,0.594839609,0.928603994,7.46E-155,62.30882802,0.940568357,0.038211806,0.503048092
2.480514526,446.2082716,21.12364248,0.9708689,8.486395718,73.41498498,78.91391213,0.982985006,0.966259522,0.987269257,0.534274756,0.922581702,7.46E-155,62.16712384,0.939350458,0.039479167,0.432917706
0,0,0,1,,,0,1,1,1,0,1,7.46E-155,inf,,0,
0,0,0,1,,,0,1,1,1,0,1,7.46E-155,71.29458048,,0.004826389,0
0,0,0,1,,,0,1,1,1,0,1,7.46E-155,62.7421351,,0.034583333,0
9.151824951,1054.277657,32.46964208,0.847831217,3.390694478,12.61086015,162.0596234,0.908927124,0.826148516,0.944027245,1.646443515,0.932615571,7.46E-155,62.61960886,0.930077794,0.035572917,0.738213875
1.31463623,194.5521036,13.94819356,0.980922541,10.54912962,112.2787981,44.97336123,0.988877804,0.977879311,0.992628392,0.328382148,0.898818439,7.46E-155,61.7887608,0.943611408,0.043072917,0.317469051
0,0,0,1,,,0,1,1,1,0,1,7.46E-155,59.85455347,,0.067239583,0
0,0,0,1,,,0,1,1,1,0,1,7.46E-155,59.82215579,,0.067743056,0
0,0,0,1,,,0,1,1,1,0,1,7.46E-155,59.68844872,,0.069861111,0
0,0,0,1,,,0,1,1,1,0,1,7.46E-155,59.46136988,,0.073611111,0
0,0,0,1,,,0,1,1,1,0,1,7.46E-155,59.95666503,,0.065677083,0
0.504669189,72.00545263,8.485602667,0.991969483,16.85208843,286.3058508,22.35101116,0.995327831,0.99067749,0.996167443,0.182078103,0.864148653,7.46E-155,64.61904319,0.967412962,0.022447917,0.264086511
0.087631226,12.27528063,3.503609657,0.998559944,39.99206323,1601.435184,4.541387727,0.999163188,0.998327076,0.99930114,0.035041841,0.838094279,7.46E-155,65.73502844,0.974508943,0.017361111,0.075785582
0,0,0,1,,,0,1,1,1,0,1,7.46E-155,78.92261607,,0.000833333,0
0,0,0,1,,,0,1,1,1,0,1,7.46E-155,inf,,0,
0,0,0,1,,,0,1,1,1,0,1,7.46E-155,74.56231549,,0.002274306,0
0,0,0,1,,,0,1,1,1,0,1,7.46E-155,inf,,0,
0.261749268,23.62805537,4.860869816,0.993166673,18.5880436,347.4891442,10.31213389,0.996025207,0.992066213,0.997321969,0.122803347,0.808994099,7.46E-155,115.1254224,0.993054921,0.003298611,0
0,0,0,1,,,0,1,1,1,0,1,7.46E-155,inf,,0,
0,0,0,1,,,0,1,1,1,0,1,7.46E-155,115.1483404,,0.00328125,0
0.67855835,72.39591136,8.508578692,0.986201104,12.54438926,159.0730336,15.37078103,0.991963214,0.983991018,0.994108708,0.176150628,0.907073335,7.46E-155,112.9023658,0.988905539,0.005503472,0.72410792
1.821609497,231.8402667,15.22630181,0.967785275,8.294521846,69.90704902,83.73863319,0.981172602,0.962699675,0.986158528,0.710634589,0.841886288,7.46E-155,63.79821815,0.949161498,0.027118056,0.474074074
2.285964966,293.5963911,17.13465468,0.961950166,7.423943715,56.21954746,69.17576709,0.977738118,0.955971828,0.984059203,0.611924686,0.896850225,7.46E-155,65.81391357,0.96567397,0.017048611,0.662774725
3.214904785,430.855314,20.75705456,0.950322115,6.367021658,41.61355032,78.93274059,0.970870318,0.942589175,0.981813973,0.659588563,0.919786325,7.46E-155,65.93499473,0.963290362,0.016579861,0.749934538
3.430709839,462.1018136,21.49655353,0.946760758,6.188265077,39.46962752,92.4153417,0.968760908,0.938497698,0.979072825,0.789191074,0.912432512,7.46E-155,66.34983119,0.964057356,0.015069444,0.769639066
2.404495239,318.9104535,17.8580641,0.960976193,7.372900823,55.64454617,79.02688285,0.977163585,0.954848671,0.984306235,0.668096234,0.891513877,7.46E-155,68.26091036,0.973210183,0.009704861,0.778262594
0.336700439,50.79596994,7.127129151,0.994663722,21.14674544,448.3880424,24.61359833,0.996896865,0.993803358,0.997618576,0.17053696,0.787936535,7.46E-155,64.03241129,0.961301604,0.025694444,0.164785553
1.460281372,217.7989763,14.75801397,0.978838886,10.03650005,101.6652528,55.62301255,0.987657954,0.975468234,0.992609767,0.390411437,0.888213571,7.46E-155,61.97473663,0.939007012,0.041267361,0.348231423
2.217605591,324.2597697,18.00721438,0.967252045,8.041656524,65.67537204,87.24497908,0.980858955,0.96208429,0.987269865,0.634972106,0.882215577,7.46E-155,59.80438413,0.910281585,0.068020833,0.321205821
0.370391846,61.03461254,7.812465203,0.994813551,21.06558051,444.8320706,24.2973152,0.996984058,0.993977211,0.997999053,0.151882845,0.8257783,7.46E-155,59.13016829,0.903540951,0.079444444,0.053763441
11.99803162,1446.72967,38.03589975,0.816895525,2.969848275,9.865437455,213.4549512,0.889689881,0.791548085,0.934589568,1.967154812,0.935293823,7.46E-155,61.70210699,0.917860072,0.043940972,0.758099971
0.529937744,104.084878,10.20219966,0.993645535,19.29443267,374.8304179,44.75024407,0.996304101,0.992621862,0.997053155,0.245432357,0.811837915,7.46E-155,61.18810395,0.940064091,0.049461806,0.110521386
0.004547119,0.677497572,0.823102407,0.999879968,181.0120529,32766.24221,1.54818689,0.999930266,0.999860537,0.999930268,0.010390516,-3.49E-05,7.46E-155,60.66321867,0.932254973,0.055815972,0.001242622
0,0,0,1,,,0,1,1,1,0,1,7.46E-155,62.10643541,,0.040034722,0
0,0,0,1,,,0,1,1,1,0,1,7.46E-155,64.53587434,,0.022881944,0
0,0,0,1,,,0,1,1,1,0,1,7.46E-155,71.40533553,,0.004704861,0
0,0,0,1,,,0,1,1,1,0,1,7.46E-155,inf,,0,
0,0,0,1,,,0,1,1,1,0,1,7.46E-155,inf,,0,
0,0,0,1,,,0,1,1,1,0,1,7.46E-155,68.26091036,,0.009704861,0
2.168121338,280.2994459,16.7421458,0.966394833,7.632858984,59.21331542,26.67001395,0.980354221,0.961094398,0.989534365,0.237552301,0.958346027,7.46E-155,65.61932401,0.970997931,0.017829861,0.677753373
4.004714966,497.0655521,22.29496697,0.93625235,5.485773646,31.26934808,37.05477685,0.96251973,0.926444231,0.974975862,0.452754533,0.967353972,7.46E-155,67.9103022,0.976616065,0.010520833,0.871827411
0,0,0,1,,,0,1,1,1,0,1,7.46E-155,73.11051755,,0.003177083,0
0.069900513,10.67327896,3.266998463,0.998859917,46.74300368,2186.773447,6.341492329,0.999337532,0.998675503,0.999524502,0.042887029,0.739985785,7.46E-155,64.46722267,0.970592318,0.023246528,0.042887777
1.523422241,245.5644235,15.67049532,0.98008803,10.23207815,105.7796446,45.38493724,0.988389564,0.976913931,0.992152644,0.313319386,0.919102791,7.46E-155,63.62115291,0.96084908,0.028246528,0.430122592
2.768066406,457.5554421,21.39054563,0.965948406,7.642674107,59.39535978,55.91052999,0.980092036,0.9605804,0.987345395,0.390794979,0.946505998,7.46E-155,64.46722267,0.963909724,0.023246528,0.617100372
1.747528076,296.998401,17.23364155,0.978540013,9.797015909,96.98137309,47.48936541,0.987483219,0.975123109,0.99145379,0.316108787,0.930009798,7.46E-155,64.80081159,0.967369235,0.021527778,0.518259518
0.443130493,82.31240383,9.072618356,0.994813333,20.69836923,434.5046743,14.56499303,0.996983982,0.99397706,0.9974614,0.107217573,0.922559806,7.46E-155,66.8532335,0.978643384,0.013420139,0.290174472
0,0,0,1,,,0,1,1,1,0,1,7.46E-155,70.294348,,0.006076389,0
