f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19
Hindi,12,Actress,Female,16-???-18,,4,No,105,20,16-???-18,30-???-18,Salman Khan,0,Colors,4.99,1,0,1
Hindi,12,Commoner - Police,Male,16-???-18,,2,No,105,20,16-???-18,30-???-18,Salman Khan,0,Colors,4.99,1,0,0
Hindi,12,Commoner - Lawyer,Male,16-???-18,30-???-18,15,No,105,20,16-???-18,30-???-18,Salman Khan,0,Colors,4.99,6,1,3
Hindi,12,Commoner - Business,Female,16-???-18,,2,No,105,20,16-???-18,30-???-18,Salman Khan,0,Colors,4.99,3,0,1
Hindi,12,Commoner - Receptionist,Female,16-???-18,,6,No,105,20,16-???-18,30-???-18,Salman Khan,0,Colors,4.99,3,0,0
Hindi,12,Actor,Male,16-???-18,,5,No,105,20,16-???-18,30-???-18,Salman Khan,0,Colors,4.99,2,0,0
Hindi,12,Sports Person,Male,16-???-18,30-???-18,15,No,105,20,16-???-18,30-???-18,Salman Khan,0,Colors,4.99,7,0,1
Hindi,12,Businessman,Male,16-???-18,,9,No,105,20,16-???-18,30-???-18,Salman Khan,0,Colors,4.99,4,0,1
Hindi,12,Commoner - Sales Manager,Female,16-???-18,,14,No,105,20,16-???-18,30-???-18,Salman Khan,0,Colors,4.99,3,0,0
Hindi,12,Soap Actress,Female,16-???-18,,10,No,105,20,16-???-18,30-???-18,Salman Khan,0,Colors,4.99,7,0,0
Hindi,12,Commoner - Singer,Female,16-???-18,,7,No,105,20,16-???-18,30-???-18,Salman Khan,0,Colors,4.99,3,0,0
Hindi,12,Commoner - Doctor,Female,,30-???-18,15,Yes,105,20,16-???-18,30-???-18,Salman Khan,0,Colors,4.99,4,1,5
Hindi,12,Actress,Female,,,12,Yes,105,20,16-???-18,30-???-18,Salman Khan,0,Colors,4.99,4,0,0
Hindi,12,Soap Actor,Male,,,13,Yes,105,20,16-???-18,30-???-18,Salman Khan,0,Colors,4.99,5,0,0
Hindi,13,Singer,Male,29-???-19,,3,No,140,22,29-???-19,15-???-20,Salman Khan,0,Colors,9.06,1,0,0
Hindi,13,Soap Actress,Female,29-???-19,,20,No,140,22,29-???-19,15-???-20,Salman Khan,0,Colors,9.06,12,0,1
Hindi,13,Model,Male,29-???-19,,20,No,140,22,29-???-19,15-???-20,Salman Khan,0,Colors,9.06,9,0,1
Hindi,13,Soap Actress,Female,29-???-19,,2,No,140,22,29-???-19,15-???-20,Salman Khan,0,Colors,9.06,2,0,0
Hindi,13,Soap Actress,Female,29-???-19,,9,No,140,22,29-???-19,15-???-20,Salman Khan,0,Colors,9.06,5,1,0
Hindi,13,Actress,Female,29-???-19,,2,No,140,22,29-???-19,15-???-20,Salman Khan,0,Colors,9.06,2,0,0
Hindi,13,Soap Actress,Female,29-???-19,,20,No,140,22,29-???-19,15-???-20,Salman Khan,0,Colors,9.06,11,0,0
Hindi,13,Soap Actor,Male,29-???-19,,20,No,140,22,29-???-19,15-???-20,Salman Khan,0,Colors,9.06,10,1,0
Hindi,13,Soap Actress,Female,29-???-19,,20,No,140,22,29-???-19,15-???-20,Salman Khan,0,Colors,9.06,10,1,1
Hindi,13,News Presenter,Female,29-???-19,,14,No,140,22,29-???-19,15-???-20,Salman Khan,0,Colors,9.06,6,1,0
Hindi,13,Singer,Female,29-???-19,,20,No,140,22,29-???-19,15-???-20,Salman Khan,0,Colors,9.06,11,0,1
Hindi,13,Soap Actor,Male,29-???-19,,NA,No,140,22,29-???-19,15-???-20,Salman Khan,"50,00,000",Colors,9.06,12,0,2
Hindi,13,Writer,Male,29-???-19,,5,No,140,22,29-???-19,15-???-20,Salman Khan,0,Colors,9.06,3,0,0
Hindi,13,Social Media Star,Male,,,11,Yes,140,22,29-???-19,15-???-20,Salman Khan,0,Colors,9.06,2,0,0
Hindi,13,Political Analyst,Male,,,6,Yes,140,22,29-???-19,15-???-20,Salman Khan,0,Colors,9.06,1,0,0
Hindi,13,Actor,Male,,,8,Yes,140,22,29-???-19,15-???-20,Salman Khan,0,Colors,9.06,2,0,0
Hindi,13,Actress,Female,,26-???-20,17,Yes,140,22,29-???-19,15-???-20,Salman Khan,0,Colors,9.06,8,0,1
Hindi,13,Model,Male,,,13,Yes,140,22,29-???-19,15-???-20,Salman Khan,0,Colors,9.06,4,1,0
Hindi,13,Singer,Female,,,10,Yes,140,22,29-???-19,15-???-20,Salman Khan,0,Colors,9.06,3,0,1
Hindi,13,Soap Actor,Male,,,18,Yes,140,22,29-???-19,15-???-20,Salman Khan,0,Colors,9.06,7,0,0
Hindi,13,Actress,Female,,19-???-20,16,Yes,140,22,29-???-19,15-???-20,Salman Khan,0,Colors,9.06,6,0,0
Hindi,13,Producer,Male,,,13,Yes,140,22,29-???-19,15-???-20,Salman Khan,0,Colors,9.06,0,0,1
Kannada,1,TV Anchor,Female,24-???-13,,11,No,98,15,24-???-13,30-???-13,Sudeep,0,ETV Kannada,4.7,3,0,
Kannada,1,TV Anchor,Female,24-???-13,,6,No,98,15,24-???-13,30-???-13,Sudeep,0,ETV Kannada,4.7,1,0,
Kannada,1,Art Director,Male,24-???-13,30-???-13,14,No,98,15,24-???-13,30-???-13,Sudeep,0,ETV Kannada,4.7,5,0,
Kannada,1,Actress,Female,24-???-13,,13,No,98,15,24-???-13,30-???-13,Sudeep,0,ETV Kannada,4.7,8,1,
Kannada,1,Controversial Fame,Female,24-???-13,,7,No,98,15,24-???-13,30-???-13,Sudeep,0,ETV Kannada,4.7,3,1,
Kannada,1,TV Anchor,Male,24-???-13,30-???-13,14,No,98,15,24-???-13,30-???-13,Sudeep,0,ETV Kannada,4.7,8,0,
Kannada,1,Actress,Female,24-???-13,30-???-13,14,No,98,15,24-???-13,30-???-13,Sudeep,0,ETV Kannada,4.7,9,0,
Kannada,1,Swamiji,Male,24-???-13,,4,No,98,15,24-???-13,30-???-13,Sudeep,0,ETV Kannada,4.7,1,0,
Kannada,1,Actress,Female,24-???-13,,2,No,98,15,24-???-13,30-???-13,Sudeep,0,ETV Kannada,4.7,1,0,
Kannada,1,Actress,Female,24-???-13,,3,No,98,15,24-???-13,30-???-13,Sudeep,0,ETV Kannada,4.7,1,0,
Kannada,1,Actor,Male,24-???-13,,6,No,98,15,24-???-13,30-???-13,Sudeep,0,ETV Kannada,4.7,1,0,
Kannada,1,Actor,Male,24-???-13,NA,NA,No,98,15,24-???-13,30-???-13,Sudeep,"50,00,000",ETV Kannada,4.7,6,0,
Kannada,1,Radio Jockey,Male,24-???-13,,5,No,98,15,24-???-13,30-???-13,Sudeep,0,ETV Kannada,4.7,3,0,
Kannada,1,Reality Show Alumni,Male,,,8,Yes,98,15,24-???-13,30-???-13,Sudeep,0,ETV Kannada,4.7,1,0,
Kannada,1,Actress,Female,,,9,Yes,98,15,24-???-13,30-???-13,Sudeep,0,ETV Kannada,4.7,1,0,
Kannada,2,Actor,Male,29-???-14,,9,No,98,15,29-???-14,05-???-14,Sudeep,0,Suvarna,,3,0,1
Kannada,2,TV Anchor,Male,29-???-14,NA,NA,No,98,15,29-???-14,05-???-14,Sudeep,"50,00,000",Suvarna,,4,0,2
Kannada,2,Actress,Female,29-???-14,,1,No,98,15,29-???-14,05-???-14,Sudeep,0,Suvarna,,1,0,0
Kannada,2,TV Anchor,Female,29-???-14,,13,No,98,15,29-???-14,05-???-14,Sudeep,0,Suvarna,,7,0,0
Kannada,2,Actress,Female,29-???-14,,14,No,98,15,29-???-14,05-???-14,Sudeep,0,Suvarna,,6,0,1
Kannada,2,Actress,Female,29-???-14,,7,No,98,15,29-???-14,05-???-14,Sudeep,0,Suvarna,,2,1,0
Kannada,2,Comedian,Male,29-???-14,,4,No,98,15,29-???-14,05-???-14,Sudeep,0,Suvarna,,2,0,0
Kannada,2,Actor,Male,29-???-14,,6,No,98,15,29-???-14,05-???-14,Sudeep,0,Suvarna,,2,0,0
Kannada,2,Actress,Female,29-???-14,,11,No,98,15,29-???-14,05-???-14,Sudeep,0,Suvarna,,5,0,1
Kannada,2,Radio Jockey,Male,29-???-14,,10,No,98,15,29-???-14,05-???-14,Sudeep,0,Suvarna,,7,0,1
Kannada,2,Actor,Male,29-???-14,,10,No,98,15,29-???-14,05-???-14,Sudeep,0,Suvarna,,6,0,0
Kannada,2,Actress,Female,29-???-14,,3,No,98,15,29-???-14,05-???-14,Sudeep,0,Suvarna,,2,0,0
Kannada,2,Actor,Male,29-???-14,,14,No,98,15,29-???-14,05-???-14,Sudeep,0,Suvarna,,5,0,2
Kannada,2,Soap Actress,Female,29-???-14,,14,No,98,15,29-???-14,05-???-14,Sudeep,0,Suvarna,,6,0,2
Kannada,2,Film director,Male,,,12,Yes,98,15,29-???-14,05-???-14,Sudeep,0,Suvarna,,3,0,1
Kannada,3,TV Anchor,Female,25-???-15,,10,No,98,18,25-???-15,31-???-16,Sudeep,0,Colors Kannada,,1,0,1
Kannada,3,Soap Actor,Male,25-???-15,,14,No,98,18,25-???-15,31-???-16,Sudeep,0,Colors Kannada,,7,0,1
Kannada,3,Actor,Male,25-???-15,,NA,No,98,18,25-???-15,31-???-16,Sudeep,0,Colors Kannada,,0,0,0
Kannada,3,Model,Female,25-???-15,,2,No,98,18,25-???-15,31-???-16,Sudeep,0,Colors Kannada,,1,0,0
Kannada,3,Soap Actress,Female,25-???-15,,9,No,98,18,25-???-15,31-???-16,Sudeep,0,Colors Kannada,,5,0,0
Kannada,3,Actress,Female,25-???-15,,1,No,98,18,25-???-15,31-???-16,Sudeep,0,Colors Kannada,,1,0,0
Kannada,3,Actor,Male,25-???-15,,14,No,98,18,25-???-15,31-???-16,Sudeep,0,Colors Kannada,,4,0,1
Kannada,3,Air Hostess,Female,25-???-15,,6,No,98,18,25-???-15,31-???-16,Sudeep,0,Colors Kannada,,4,0,0
Kannada,3,Sports Person,Male,25-???-15,,13,No,98,18,25-???-15,31-???-16,Sudeep,0,Colors Kannada,,4,0,2
Kannada,3,Radio Jockey,Female,25-???-15,,7,No,98,18,25-???-15,31-???-16,Sudeep,0,Colors Kannada,,2,0,0
Kannada,3,Actress,Female,25-???-15,,14,No,98,18,25-???-15,31-???-16,Sudeep,0,Colors Kannada,,6,1,1
Kannada,3,Singer,Male,25-???-15,,4,No,98,18,25-???-15,31-???-16,Sudeep,0,Colors Kannada,,3,0,0
Kannada,3,News Presenter,Male,25-???-15,,14,No,98,18,25-???-15,31-???-16,Sudeep,0,Colors Kannada,,9,0,1
Kannada,3,Actress,Female,25-???-15,NA,NA,No,98,18,25-???-15,31-???-16,Sudeep,"50,00,000",Colors Kannada,,6,0,3
Kannada,3,Reality Show Alumni,Male,25-???-15,,12,No,98,18,25-???-15,31-???-16,Sudeep,0,Colors Kannada,,7,0,1
Kannada,3,Comedian,Male,,,8,Yes,98,18,25-???-15,31-???-16,Sudeep,0,Colors Kannada,,1,0,0
Kannada,3,Actress,Female,,,12,Yes,98,18,25-???-15,31-???-16,Sudeep,0,Colors Kannada,,2,0,1
Kannada,3,Theatre Artist,Female,,,11,Yes,98,18,25-???-15,31-???-16,Sudeep,0,Colors Kannada,,2,0,0
Kannada,4,Model,Male,09-???-16,,,No,112,18,09-???-16,29-???-17,Sudeep,0,Colors Kannada,,,,
Kannada,4,Singer,Female,09-???-16,,,No,112,18,09-???-16,29-???-17,Sudeep,0,Colors Kannada,,,,
Kannada,4,Sports Person,Male,09-???-16,,,No,112,18,09-???-16,29-???-17,Sudeep,0,Colors Kannada,,,,
Kannada,4,Actress,Female,09-???-16,,,No,112,18,09-???-16,29-???-17,Sudeep,0,Colors Kannada,,,,
Kannada,4,News Presenter,Female,09-???-16,,,No,112,18,09-???-16,29-???-17,Sudeep,0,Colors Kannada,,,,
Kannada,4,Producer,Male,09-???-16,,,No,112,18,09-???-16,29-???-17,Sudeep,0,Colors Kannada,,,,
Kannada,4,Actress,Female,09-???-16,,,No,112,18,09-???-16,29-???-17,Sudeep,0,Colors Kannada,,,,
Kannada,4,Actor,Male,09-???-16,,,No,112,18,09-???-16,29-???-17,Sudeep,0,Colors Kannada,,,,
Kannada,4,Radio Jockey,Male,09-???-16,,,No,112,18,09-???-16,29-???-17,Sudeep,0,Colors Kannada,,,,
Kannada,4,Film Director,Male,09-???-16,NA,NA,No,112,18,09-???-16,29-???-17,Sudeep,"50,00,000",Colors Kannada,,,,
Kannada,4,Actress,Female,09-???-16,,,No,112,18,09-???-16,29-???-17,Sudeep,0,Colors Kannada,,,,
Kannada,4,Soap Actress,Female,09-???-16,,,No,112,18,09-???-16,29-???-17,Sudeep,0,Colors Kannada,,,,
Kannada,4,Soap Actress,Female,09-???-16,,,No,112,18,09-???-16,29-???-17,Sudeep,0,Colors Kannada,,,,
Kannada,4,News Presenter,Female,09-???-16,,,No,112,18,09-???-16,29-???-17,Sudeep,0,Colors Kannada,,,,
Kannada,4,Soap Actress,Female,09-???-16,,,No,112,18,09-???-16,29-???-17,Sudeep,0,Colors Kannada,,,,
Kannada,4,Film Director,Male,,,,Yes,112,18,09-???-16,29-???-17,Sudeep,0,Colors Kannada,,,,
Kannada,4,Actress,Female,,,,Yes,112,18,09-???-16,29-???-17,Sudeep,0,Colors Kannada,,,,
Kannada,4,Actor,Male,,,,Yes,112,18,09-???-16,29-???-17,Sudeep,0,Colors Kannada,,,,
Kannada,5,Soap Actress,Female,15-???-17,,14,No,106,20,15-???-17,28-???-18,Sudeep,0,Colors Kannada,,6,0,2
Kannada,5,Soap Actress,Female,15-???-17,,8,No,106,20,15-???-17,28-???-18,Sudeep,0,Colors Kannada,,2,0,0
Kannada,5,Singer,Male,15-???-17,NA,NA,No,106,20,15-???-17,28-???-18,Sudeep,"50,00,000",Colors Kannada,,5,0,1
Kannada,5,Film Director,Male,15-???-17,,3,No,106,20,15-???-17,28-???-18,Sudeep,0,Colors Kannada,,2,0,0
Kannada,5,Commoner - Sales Representative,Male,15-???-17,,15,No,106,20,15-???-17,28-???-18,Sudeep,0,Colors Kannada,,10,0,0
Kannada,5,Soap Actor,Male,15-???-17,,9,No,106,20,15-???-17,28-???-18,Sudeep,0,Colors Kannada,,6,0,1
Kannada,5,Numerologist,Male,15-???-17,,11,No,106,20,15-???-17,28-???-18,Sudeep,0,Colors Kannada,,8,0,0
Kannada,5,Soap Actor,Male,15-???-17,,15,No,106,20,15-???-17,28-???-18,Sudeep,0,Colors Kannada,,6,0,1
Kannada,5,Actress,Female,15-???-17,,12,No,106,20,15-???-17,28-???-18,Sudeep,0,Colors Kannada,,5,1,1
Kannada,5,Commoner - Student,Female,15-???-17,,2,No,106,20,15-???-17,28-???-18,Sudeep,0,Colors Kannada,,2,0,0
Kannada,5,Commoner - Student,Female,15-???-17,,15,No,106,20,15-???-17,28-???-18,Sudeep,0,Colors Kannada,,10,0,1
Kannada,5,Radio Jockey,Male,15-???-17,,13,No,106,20,15-???-17,28-???-18,Sudeep,0,Colors Kannada,,6,0,2
Kannada,5,Commoner - Priest,Male,15-???-17,,14,No,106,20,15-???-17,28-???-18,Sudeep,0,Colors Kannada,,9,0,2
Kannada,5,Soap Actress,Female,15-???-17,,15,No,106,20,15-???-17,28-???-18,Sudeep,0,Colors Kannada,,7,0,1
Kannada,5,Actor,Male,15-???-17,,7,No,106,20,15-???-17,28-???-18,Sudeep,0,Colors Kannada,,4,0,0
Kannada,5,Commoner - Housewife,Female,15-???-17,,1,No,106,20,15-???-17,28-???-18,Sudeep,0,Colors Kannada,,1,0,0
Kannada,5,Actress,Female,15-???-17,,4,No,106,20,15-???-17,28-???-18,Sudeep,0,Colors Kannada,,1,1,0
Kannada,5,Actress,Female,,,15,Yes,106,20,15-???-17,28-???-18,Sudeep,0,Colors Kannada,,0,0,0
Kannada,5,Actress,Female,,,10,Yes,106,20,15-???-17,28-???-18,Sudeep,0,Colors Kannada,,1,0,0
Kannada,5,Actress,Female,,NA,NA,Yes,106,20,15-???-17,28-???-18,Sudeep,0,Colors Kannada,,1,0,0
Kannada,6,LGBT,Transgender,21-???-18,,4,No,100,20,21-???-18,27-???-19,Sudeep,0,Colors Kannada,,4,0,0
Kannada,6,Stage Actress,Female,21-???-18,,12,No,100,20,21-???-18,27-???-19,Sudeep,0,Colors Kannada,,8,0,1
Kannada,6,Commoner - Bus Conductor,Male,21-???-18,,6,No,100,20,21-???-18,27-???-19,Sudeep,0,Colors Kannada,,4,0,0
Kannada,6,Commoner - Junior Artist,Male,21-???-18,,14,No,100,20,21-???-18,27-???-19,Sudeep,0,Colors Kannada,,11,0,1
Kannada,6,Actor,Male,21-???-18,,5,No,100,20,21-???-18,27-???-19,Sudeep,0,Colors Kannada,,3,0,1
Kannada,6,Commoner - Dubbing Artist,Male,21-???-18,,13,No,100,20,21-???-18,27-???-19,Sudeep,0,Colors Kannada,,6,0,1
Kannada,6,Actress,Female,21-???-18,,9,No,100,20,21-???-18,27-???-19,Sudeep,0,Colors Kannada,,5,0,0
Kannada,6,Actress,Female,21-???-18,,14,No,100,20,21-???-18,27-???-19,Sudeep,0,Colors Kannada,,9,0,1
Kannada,6,Radio Jockey,Male,21-???-18,,13,No,100,20,21-???-18,27-???-19,Sudeep,0,Colors Kannada,,11,0,0
Kannada,6,News Presenter,Male,21-???-18,,11,No,100,20,21-???-18,27-???-19,Sudeep,0,Colors Kannada,,4,0,1
Kannada,6,Singer,Male,21-???-18,,14,No,100,20,21-???-18,27-???-19,Sudeep,0,Colors Kannada,,4,0,2
Kannada,6,Actress,Female,21-???-18,,8,No,100,20,21-???-18,27-???-19,Sudeep,0,Colors Kannada,,4,0,0
Kannada,6,Sports Person,Female,21-???-18,,1,No,100,20,21-???-18,27-???-19,Sudeep,0,Colors Kannada,,1,0,0
Kannada,6,Actress,Female,21-???-18,,14,No,100,20,21-???-18,27-???-19,Sudeep,0,Colors Kannada,,11,0,0
Kannada,6,Commoner - IT Professional,Female,21-???-18,,2,No,100,20,21-???-18,27-???-19,Sudeep,0,Colors Kannada,,2,0,0
Kannada,6,Commoner,Male,21-???-18,NA,NA,No,100,20,21-???-18,27-???-19,Sudeep,"50,00,000",Colors Kannada,,9,0,1
Kannada,6,Actress,Female,21-???-18,,3,No,100,20,21-???-18,27-???-19,Sudeep,0,Colors Kannada,,2,0,0
Kannada,6,Commoner - Junior Artist,Female,21-???-18,,7,No,100,20,21-???-18,27-???-19,Sudeep,0,Colors Kannada,,5,0,1
Kannada,6,Actress,Female,,,11,Yes,100,20,21-???-18,27-???-19,Sudeep,0,Colors Kannada,,1,0,1
Kannada,6,Model,Female,,,10,Yes,100,20,21-???-18,27-???-19,Sudeep,0,Colors Kannada,,1,0,0
Kannada,7,Actress,Female,13-???-19,,16,No,113,20,13-???-19,02-???-20,Sudeep,0,Colors Kannada,,11,0,1
Kannada,7,Actress,Female,13-???-19,,11,No,113,20,13-???-19,02-???-20,Sudeep,0,Colors Kannada,,7,1,0
Kannada,7,TV Anchor,Female,13-???-19,,2,No,113,20,13-???-19,02-???-20,Sudeep,0,Colors Kannada,,2,0,0
Kannada,7,Actor,Male,13-???-19,19-???-20,14,No,113,20,13-???-19,02-???-20,Sudeep,0,Colors Kannada,,13,0,0
Kannada,7,Actress,Female,13-???-19,05-???-20,12,No,113,20,13-???-19,02-???-20,Sudeep,0,Colors Kannada,,4,0,1
Kannada,7,Actress,Female,13-???-19,,16,No,113,20,13-???-19,02-???-20,Sudeep,0,Colors Kannada,,10,0,0
Kannada,7,Actress,Female,13-???-19,,3,No,113,20,13-???-19,02-???-20,Sudeep,0,Colors Kannada,,1,0,1
Kannada,7,Swamiji,Male,13-???-19,,1,No,113,20,13-???-19,02-???-20,Sudeep,0,Colors Kannada,,1,0,0
Kannada,7,Actor,Male,13-???-19,,16,No,113,20,13-???-19,02-???-20,Sudeep,0,Colors Kannada,,7,0,2
Kannada,7,Actor,Male,13-???-19,,5,No,113,20,13-???-19,02-???-20,Sudeep,0,Colors Kannada,,1,0,0
Kannada,7,Dancer,Male,13-???-19,19-???-20,14,No,113,20,13-???-19,02-???-20,Sudeep,0,Colors Kannada,,8,0,1
Kannada,7,Actor,Male,13-???-19,,16,No,113,20,13-???-19,02-???-20,Sudeep,0,Colors Kannada,,8,0,1
Kannada,7,Actress,Female,13-???-19,26-???-20,15,No,113,20,13-???-19,02-???-20,Sudeep,0,Colors Kannada,,4,0,1
Kannada,7,Actor,Male,13-???-19,,9,No,113,20,13-???-19,02-???-20,Sudeep,0,Colors Kannada,,6,0,1
Kannada,7,Journalist,Male,13-???-19,NA,NA,No,113,20,13-???-19,02-???-20,Sudeep,0,Colors Kannada,,1,0,0
Kannada,7,Actor,Male,13-???-19,NA,NA,No,113,20,13-???-19,02-???-20,Sudeep,"50,00,000",Colors Kannada,,8,0,2
Kannada,7,Radio Jockey,Female,13-???-19,,6,No,113,20,13-???-19,02-???-20,Sudeep,0,Colors Kannada,,3,0,0
Kannada,7,Musician,Male,13-???-19,,16,No,113,20,13-???-19,02-???-20,Sudeep,0,Colors Kannada,,5,0,1
Kannada,7,Radio Jockey,Male,,,7,Yes,113,20,13-???-19,02-???-20,Sudeep,0,Colors Kannada,,2,0,0
Kannada,7,Actress,Female,,,8,Yes,113,20,13-???-19,02-???-20,Sudeep,0,Colors Kannada,,1,0,0
Telugu,1,Actor,Male,16-???-17,24-???-17,10,No,70,16,16-???-17,24-???-17,Jr. NTR,0,Star Maa,,4,0,1
Telugu,1,Actress,Female,16-???-17,24-???-17,10,No,70,16,16-???-17,24-???-17,Jr. NTR,0,Star Maa,,6,0,0
Telugu,1,Comedian,Male,16-???-17,26-???-17,6,No,70,16,16-???-17,24-???-17,Jr. NTR,0,Star Maa,,3,0,0
Telugu,1,Actress,Female,16-???-17,24-???-17,10,No,70,16,16-???-17,24-???-17,Jr. NTR,0,Star Maa,,6,0,1
Telugu,1,Actress,Female,16-???-17,23-???-17,1,No,70,16,16-???-17,24-???-17,Jr. NTR,0,Star Maa,,1,0,0
Telugu,1,Singer,Female,16-???-17,13-???-17,4,No,70,16,16-???-17,24-???-17,Jr. NTR,0,Star Maa,,2,0,1
Telugu,1,TV Anchor,Female,16-???-17,27-???-17,6,No,70,16,16-???-17,24-???-17,Jr. NTR,0,Star Maa,,2,0,0
Telugu,1,Singer,Female,16-???-17,30-???-17,2,No,70,16,16-???-17,24-???-17,Jr. NTR,0,Star Maa,,2,0,0
Telugu,1,Film Critic,Male,16-???-17,12-???-17,4,No,70,16,16-???-17,24-???-17,Jr. NTR,0,Star Maa,,3,0,0
Telugu,1,Actress,Female,16-???-17,03-???-17,7,No,70,16,16-???-17,24-???-17,Jr. NTR,0,Star Maa,,3,2,0
Telugu,1,Actor,Male,16-???-17,10-???-17,8,No,70,16,16-???-17,24-???-17,Jr. NTR,0,Star Maa,,3,0,1
Telugu,1,Actor,Male,16-???-17,06-???-17,3,No,70,16,16-???-17,24-???-17,Jr. NTR,0,Star Maa,,2,0,0
Telugu,1,Actor,Male,16-???-17,25-???-17,NA,No,70,16,16-???-17,24-???-17,Jr. NTR,0,Star Maa,,1,0,1
Telugu,1,Actor,Male,16-???-17,NA,NA,No,70,16,16-???-17,24-???-17,Jr. NTR,"50,00,000",Star Maa,,4,0,2
Telugu,1,Actress,Female,31-???-17,17-???-17,9,Yes,70,16,16-???-17,24-???-17,Jr. NTR,0,Star Maa,,3,0,1
Telugu,1,Actor,Male,14-???-17,24-???-17,10,Yes,70,16,16-???-17,24-???-17,Jr. NTR,0,Star Maa,,3,0,1
Telugu,2,Actor,Male,10-???-18,,14,No,112,18,10-???-18,30-???-18,Nani,0,Star Maa,,4,0,1
Telugu,2,Activist,Male,10-???-18,,9,No,112,18,10-???-18,30-???-18,Nani,0,Star Maa,,5,0,0
Telugu,2,Actress,Female,10-???-18,,5,No,112,18,10-???-18,30-???-18,Nani,0,Star Maa,,2,0,0
Telugu,2,TV Anchor,Female,10-???-18,30-???-18,16,No,112,18,10-???-18,30-???-18,Nani,0,Star Maa,,11,0,1
Telugu,2,Social Media Star,Female,10-???-18,,10,No,112,18,10-???-18,30-???-18,Nani,0,Star Maa,,4,0,0
Telugu,2,Commoner - RJ,Male,10-???-18,,11,No,112,18,10-???-18,30-???-18,Nani,0,Star Maa,,9,0,0
Telugu,2,Singer,Female,10-???-18,30-???-18,16,No,112,18,10-???-18,30-???-18,Nani,0,Star Maa,,7,0,2
Telugu,2,Actor,Male,10-???-18,NA,NA,No,112,18,10-???-18,30-???-18,Nani,"50,00,000",Star Maa,,11,0,1
Telugu,2,Actor,Male,10-???-18,,3,No,112,18,10-???-18,30-???-18,Nani,0,Star Maa,,2,0,0
Telugu,2,Commoner - Social Activist,Male,10-???-18,,11,No,112,18,10-???-18,30-???-18,Nani,0,Star Maa,,4,2,0
Telugu,2,Singer,Male,10-???-18,,15,No,112,18,10-???-18,30-???-18,Nani,0,Star Maa,,4,0,2
Telugu,2,Actor,Male,10-???-18,30-???-18,16,No,112,18,10-???-18,30-???-18,Nani,0,Star Maa,,3,0,1
Telugu,2,Commoner - Pageant Winner,Female,10-???-18,,1,No,112,18,10-???-18,30-???-18,Nani,0,Star Maa,,1,0,0
Telugu,2,TV Anchor,Female,10-???-18,,13,No,112,18,10-???-18,30-???-18,Nani,0,Star Maa,,5,1,0
Telugu,2,Actor,Male,10-???-18,30-???-18,16,No,112,18,10-???-18,30-???-18,Nani,0,Star Maa,,5,0,2
Telugu,2,Actress,Female,10-???-18,,6,No,112,18,10-???-18,30-???-18,Nani,0,Star Maa,,3,0,0
Telugu,2,Actress,Female,17-???-18,,8,Yes,112,18,10-???-18,30-???-18,Nani,0,Star Maa,,4,0,0
Telugu,2,Actress,Female,,,11,Yes,112,18,10-???-18,30-???-18,Nani,0,Star Maa,,2,0,1
Telugu,3,Actor,Male,21-???-19,03-???-19,15,No,105,17,21-???-19,03-???-19,Nagarjuna,0,Star Maa,,3,1,1
Telugu,3,Social Media Star,Female,21-???-19,25-???-19,5,No,105,17,21-???-19,03-???-19,Nagarjuna,0,Star Maa,,1,0,0
Telugu,3,Choreographer,Male,21-???-19,03-???-19,15,No,105,17,21-???-19,03-???-19,Nagarjuna,0,Star Maa,,6,0,1
Telugu,3,Actress,Female,21-???-19,28-???-19,1,No,105,17,21-???-19,03-???-19,Nagarjuna,0,Star Maa,,1,0,0
Telugu,3,Actress,Female,21-???-19,22-???-19,9,No,105,17,21-???-19,03-???-19,Nagarjuna,0,Star Maa,,6,0,0
Telugu,3,TV Anchor,Male,21-???-19,04-???-19,2,No,105,17,21-???-19,03-???-19,Nagarjuna,0,Star Maa,,2,0,0
Telugu,3,Actor,Male,21-???-19,13-???-19,12,No,105,17,21-???-19,03-???-19,Nagarjuna,0,Star Maa,,8,0,1
Telugu,3,Actress,Female,21-???-19,06-???-19,11,No,105,17,21-???-19,03-???-19,Nagarjuna,0,Star Maa,,7,0,0
Telugu,3,Singer,Male,21-???-19,NA,NA,No,105,17,21-???-19,03-???-19,Nagarjuna,"50,00,000",Star Maa,,11,0,0
Telugu,3,Soap Actor,Male,21-???-19,29-???-19,10,No,105,17,21-???-19,03-???-19,Nagarjuna,0,Star Maa,,4,0,0
Telugu,3,Soap Actress,Female,21-???-19,18-???-19,4,No,105,17,21-???-19,03-???-19,Nagarjuna,0,Star Maa,,1,0,0
Telugu,3,TV Anchor,Female,21-???-19,27-???-19,14,No,105,17,21-???-19,03-???-19,Nagarjuna,0,Star Maa,,4,0,1
Telugu,3,TV Anchor,Female,21-???-19,03-???-19,15,No,105,17,21-???-19,03-???-19,Nagarjuna,0,Star Maa,,7,0,1
Telugu,3,Actor,Male,21-???-19,03-???-19,15,No,105,17,21-???-19,03-???-19,Nagarjuna,0,Star Maa,,8,0,2
