f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,f47,f48,f49,f50
-0.179011,-1.250738,-1.008742,-1.762927,-0.116752,-0.89511,-0.445907,0.293637,-0.576381,-0.129831,1.195194,1.462258,-0.972727,-0.136267,-1.161701,-1.529677,1.648367,0.724282,-0.808067,-0.358165,1.416022,1.08808,1.032395,-0.881896,0.193895,-1.164393,1.403021,0.975139,1.370345,1.074717,1.680296,0.362197,-0.13636,1.51323,0.012567,-1.244665,0.406516,-0.011824,-0.413762,-0.140605,0.514248,-0.220773,0.426208,0.765795,0.176113,-1.418527,0.101194,1.414322,-1.111475,-1.032044
0.462099,-0.393458,-1.977972,-1.672661,0.688865,-1.478883,-0.343761,-1.450672,-0.285591,-1.691024,-0.076458,0.545774,1.49871,-0.074297,-0.955351,0.271352,1.25106,-1.394969,-0.952165,1.018556,-1.648674,0.125501,0.576009,0.565625,-1.370851,-0.32505,-1.539422,-0.602027,-1.194306,1.493232,-0.157281,-1.580614,1.140012,1.472635,-1.090604,1.545551,0.471941,0.720359,0.169428,1.200384,-1.496643,-1.620553,0.055586,1.509902,0.652036,0.347455,-1.027462,-0.734264,-1.25231,-1.083732
-0.896787,-1.096973,-1.12493,-1.301887,1.382069,-0.998068,-0.197946,1.546384,1.524737,0.106712,-1.452792,-1.147359,-0.075766,1.123286,-0.832452,0.267568,-1.289558,0.860022,0.485189,0.191678,-0.523813,1.428929,-0.307373,0.356352,-1.352981,1.049301,-1.046993,-1.17433,1.003991,-0.020081,0.507445,1.295675,-1.293603,-1.484064,1.275375,1.644407,1.41337,-1.227264,0.013101,-0.441165,0.758031,-0.333921,-0.415048,0.35667,0.153651,-1.367003,-1.181914,-0.722889,1.507081,-1.282808
-1.427189,-1.039005,-0.997905,-0.383271,1.029456,-1.052884,-1.41905,1.43765,0.110243,-0.154737,-1.215666,-0.111581,-0.272577,0.680218,-0.393,0.061827,-1.298784,-0.592255,-0.449164,-0.443041,1.656685,-1.171579,0.320715,-1.011742,0.922496,-0.373693,-0.837209,-1.096053,1.507511,-0.115878,0.784783,-0.178151,0.279588,-0.439017,-0.003266,-1.113745,1.448773,-1.643095,1.527211,-1.606066,-0.333549,-0.825347,-0.142262,0.298979,-0.595102,-0.304183,-0.335909,1.611209,1.464682,0.83328
-1.109381,-1.520551,-0.89389,1.110374,-0.553536,1.046466,0.51971,-0.56502,0.727645,-0.490019,1.521129,-0.779031,0.906657,-0.990013,0.233801,0.246046,1.502495,1.20819,-1.626901,1.292614,1.015111,0.964617,0.617476,1.350977,1.573128,1.263959,0.60334,1.390214,0.707003,0.562778,0.008807,-1.050484,1.350365,-0.40851,1.52146,1.04089,-0.877627,1.393185,-1.365711,-1.134304,1.214505,-0.697908,1.224735,-0.60544,-1.227272,1.312109,1.577253,0.756364,0.762169,-0.234448
0.957157,0.774514,-0.816179,-1.613825,-1.280211,-0.654055,-0.820945,0.548042,-1.217117,-0.369527,0.507362,1.144553,-1.244186,1.243492,0.207931,-1.474685,0.6625,-1.175231,-0.636972,0.313289,-0.890588,-1.653248,-0.008542,0.41658,1.08534,-1.719726,-0.20544,0.692055,0.08479,0.689382,1.042038,-0.342226,-0.333825,0.576438,0.072527,1.31402,0.562514,0.504011,0.030411,-1.593371,0.206534,1.782651,0.413957,0.881235,0.266205,1.272216,-0.324584,-1.083604,1.286212,-0.805124
-0.544397,-0.544324,0.775842,0.254269,-1.080538,-0.138231,-0.056285,-0.616011,0.154373,1.426277,-1.002582,-1.246011,0.756079,0.723659,-1.518282,0.514135,-0.843741,-0.947595,0.592885,1.195581,-0.7689,-1.391731,-0.856095,0.344224,0.399572,-1.12314,1.016901,-0.045242,-0.390221,1.385377,-0.484719,0.936516,1.296863,-1.452039,0.525139,0.609687,0.805945,-0.442348,0.412636,0.290801,-1.57591,0.004073,0.694317,0.453872,-1.249923,-0.623183,0.721054,0.550562,0.471532,1.165536
-2.404525,-1.642356,-1.56953,-1.007797,1.657982,1.121316,1.381772,-1.202784,-0.929167,-0.63205,0.724536,1.712032,-0.901576,-0.767696,-0.116056,-0.638386,-1.100183,-0.631095,0.065814,-1.520379,-0.382158,0.821283,1.250129,-1.020356,1.117923,0.433736,-0.986297,-0.414514,1.262614,-1.051079,1.61511,-1.024218,-1.531754,0.666221,1.81266,-1.401111,1.228225,0.020904,0.216346,0.163046,-0.222204,0.636353,-1.055304,0.65037,1.114923,-0.958054,1.159451,-0.941126,1.278093,0.750909
-0.952445,-0.95931,0.074772,1.531451,-0.854716,1.755285,-0.551642,1.077738,-0.452115,1.109523,1.239869,0.578143,-0.839476,-0.355936,1.264253,1.143854,-0.641216,-0.231903,-1.669308,-0.307468,-0.286944,0.548792,0.02149,-0.840375,-0.152894,0.837516,-1.04844,-0.490274,-0.906172,0.257524,-1.182856,-1.135023,0.982036,0.04328,-1.45152,-1.150542,-0.166101,-1.615189,1.735824,0.53819,0.240297,-1.587766,0.404882,1.150442,-0.917421,-0.334768,-1.013211,0.378919,-1.036025,-0.122204
-1.179333,-1.449725,-0.485698,0.970094,0.56677,-0.367621,1.646171,-0.832912,1.49835,-0.209962,-0.327404,-0.697434,-0.574829,-0.624614,-0.877803,-1.501082,0.342439,0.941764,-0.70432,1.318597,-0.444993,0.28996,-1.28205,0.497854,-0.902378,-1.72694,0.202545,0.300668,-0.187961,0.562703,-1.298644,-1.248653,0.789664,0.621896,0.943694,-0.219437,1.461353,0.25841,-0.770612,0.810799,-1.059708,-0.933131,0.228464,0.249998,-1.293134,-0.018096,-0.56942,-1.634504,1.337277,-0.437001
1.656352,1.763046,1.210117,0.336646,-0.105958,0.820764,-0.603627,0.489045,-1.221922,-0.330942,1.543723,-1.711169,1.031459,-0.816402,0.515176,1.455765,-0.011282,-1.751871,-1.525565,-1.38931,1.196635,0.375446,0.816527,1.292123,-0.940688,1.143614,1.78038,1.526889,-1.385292,-0.375475,-0.498373,-0.334162,0.164096,1.386076,-0.835768,-0.441411,1.116191,0.671481,1.597854,-1.349618,-0.468155,0.748111,-0.716224,1.713876,-1.722842,1.240855,0.357467,0.89427,-0.531659,1.458237
0.775909,0.992219,0.227796,-0.590303,-1.362391,-0.778339,-0.998114,-1.076462,0.193359,-1.452228,-1.244517,0.768729,1.361517,1.233099,1.124622,-0.496624,0.896406,-0.644931,-0.327734,0.704736,0.575393,0.328083,-1.642315,-0.948465,0.830957,1.443279,-0.667064,0.911706,1.550101,0.145875,0.061825,1.646272,0.786039,-0.94142,-1.469847,-0.393385,1.150739,-1.634581,-0.181386,-1.574706,0.07313,0.344374,-1.646002,0.145833,0.151007,0.341123,0.986896,-1.498128,-1.432894,0.828304
0.038291,0.390111,-0.726015,-1.133564,-0.399097,-0.448644,-1.152586,-1.367837,0.244828,0.247194,-0.093507,0.975839,0.136387,1.581425,1.047216,1.764977,1.126983,1.106401,1.182158,0.940003,-0.184738,-1.108201,1.467405,-0.499731,-0.693766,-1.237615,-1.68101,0.103207,-1.507473,0.801053,1.797245,-0.366097,-0.921137,1.160795,1.568326,-1.720515,-0.775907,-1.013554,-0.14016,-1.58923,-1.674251,-1.10984,-1.587457,-1.131382,-0.762148,-0.379661,0.151398,-1.735043,0.744842,-0.748484
-0.149544,-0.457234,-0.469348,-0.616033,0.531639,-0.323115,-1.366301,0.66606,-0.067021,-0.69168,0.582851,-0.217397,-1.34851,1.109251,-1.197304,1.304766,-0.779116,-1.294733,0.471785,0.68372,-1.476358,-0.129891,1.196967,0.203755,1.454072,-0.022167,-1.504656,-1.355478,-0.933117,-1.139162,1.358944,0.792687,-0.313094,-0.101915,-0.16808,-1.489153,-0.476925,-0.437372,1.053708,-0.641,-1.148368,-0.296987,-0.837258,-0.990072,0.008649,-1.465436,-1.018185,1.355947,-1.110743,1.302176
0.488013,0.268409,-0.659426,-0.231854,-1.178086,-0.484813,-0.235011,0.394181,1.354926,1.164376,0.127287,0.388518,-0.845442,-0.080008,-0.39707,-0.452032,-1.195443,-0.448983,1.303381,-0.910242,-1.126691,-0.222847,-0.407492,1.580347,-1.179633,-0.654047,-0.577632,-0.109481,0.353865,-1.754491,-0.050484,-1.307586,0.396174,-0.292021,-0.566832,0.269515,-1.535191,-0.648617,0.218348,-1.213244,1.669397,-1.659798,-1.437254,1.40936,0.072484,1.30677,-0.79113,-1.630526,0.970641,-1.470873
0.224499,0.592967,0.142734,-0.019579,0.433185,0.627926,0.843574,-0.813647,-1.2636,-0.31674,-0.99364,1.394116,1.461353,1.591914,0.879442,-1.433162,-1.047674,-1.24102,0.684057,1.089321,-1.085432,1.083147,-0.708621,0.475314,0.72834,0.253138,1.523912,1.574032,-0.464384,-0.629455,-0.188569,-0.99796,0.001212,-1.340964,-1.109094,-1.481482,-1.561227,0.673084,0.845276,-1.280443,0.262142,-1.42467,1.377087,0.261715,-1.477156,0.506962,1.523491,-1.26721,0.8483,-1.563982
1.318023,0.882806,-0.809043,-1.103242,-1.324665,0.782818,1.532755,-0.104185,0.445331,0.958144,0.852804,-1.217765,-1.340839,-1.012512,1.574023,-1.251295,-0.741393,-1.283971,-0.987074,1.290469,1.186674,-1.025775,0.161247,1.221373,1.042693,-0.718023,0.731751,1.564872,0.072781,-1.619316,0.068135,-1.065368,0.239739,-1.450465,-0.521955,1.187634,1.599402,-0.8841,-0.067495,0.667743,-0.394229,0.824637,-1.561033,1.579362,-1.555256,-0.258879,0.577084,0.848609,-0.184151,-0.58085
-0.839673,-0.252674,0.471063,1.087603,-1.468608,-1.563743,-0.645188,1.007784,0.159633,-0.755938,0.795821,-0.812588,-0.038513,0.858548,0.688815,0.99573,0.772731,-0.036423,0.87756,-1.587632,-0.32384,-0.165005,-1.295922,-0.741217,-1.290188,0.156963,-0.416043,-1.130641,0.71259,1.106175,0.575421,0.13495,-0.455153,-0.715319,0.063603,-1.472435,1.548325,-0.052316,1.061396,1.679173,0.994532,1.218217,1.001611,-0.952391,-0.447484,-1.009755,-0.736278,0.269261,1.118654,-1.083651
1.985171,1.58265,1.259166,0.597519,-0.235479,0.186722,0.458734,1.529147,0.06039,-0.161767,1.490603,-0.403422,-0.752999,-0.533726,-1.411595,-0.55462,0.442736,-0.239367,1.559528,-0.842146,0.789652,1.025485,0.535365,-0.697718,0.743456,-0.735032,0.38489,-0.143132,-0.256807,-1.737717,-0.468623,-0.098122,1.543902,-0.703439,-1.514643,0.345906,-0.478588,-1.680927,0.043872,-0.109058,0.228741,0.293641,0.654367,0.503224,1.316906,-1.208662,1.279255,0.195926,1.305734,1.514718
0.930685,1.787221,-0.289838,-0.284371,0.393021,-0.288954,-1.104241,-1.48974,-1.792951,-0.574418,-0.881094,-0.72652,-1.233238,0.930573,0.775254,-1.069748,-0.966466,0.472418,-1.56704,-1.34869,-1.080763,0.120387,-1.526653,-0.84606,-0.583872,1.050166,0.579647,-0.690114,1.359622,-1.249027,-1.085062,0.680653,1.195166,-0.64536,1.723873,-1.66509,0.710835,-0.193379,0.982331,-1.552442,-1.348972,-0.063972,1.363801,0.30582,-0.74629,-1.303503,1.176016,-1.493221,-0.431364,0.00997
0.419331,0.342005,0.609784,1.103349,1.555457,1.615466,0.541595,-1.506459,0.874997,-1.057317,-1.488079,-1.229271,-0.858582,-0.139278,-1.114518,0.797012,-0.104888,-1.014382,0.769445,-0.129057,1.639802,1.093131,1.075903,-0.694173,0.663844,-1.009207,-0.96427,-0.324087,-0.815896,0.29073,-0.731536,-1.210033,0.42857,-0.712871,0.014153,0.106165,0.557466,0.867071,0.001503,-1.569467,1.704672,1.390423,0.337228,0.976396,-1.71114,1.389236,-1.246398,-0.908478,-0.791055,0.45564
-1.62203,-1.228236,-1.02923,-0.811511,0.466713,-0.661458,-0.600131,0.46562,-0.723167,1.034862,-1.435355,0.035143,0.591608,-0.608907,-1.038673,0.77024,0.976481,-1.432542,-0.50028,0.299457,-0.60401,-0.543286,0.190611,-1.609535,-1.008103,-1.322975,1.358708,0.288922,-0.215268,0.052203,-0.60385,-1.187919,0.994511,0.080223,1.151469,1.142927,0.12048,-0.462703,1.241499,1.125164,1.156869,-1.210898,-1.560769,-1.3363,-0.026607,-1.632578,0.88082,-0.189471,-0.041084,-0.444681
-0.599066,-0.721024,-0.065943,1.048443,0.380915,-1.496796,0.664371,1.294706,-1.648252,-0.249847,-0.967792,-0.581712,0.312882,-0.979443,-0.907883,-0.142882,0.254708,-1.420443,1.423315,-1.35477,1.045279,0.112146,0.073847,-1.031435,-1.199551,0.987756,1.775979,-1.027373,-0.520753,-0.271774,-1.1112,-0.209896,0.600012,-0.275632,-1.377963,-0.995682,-0.271564,0.384593,-1.506733,0.769588,-1.548994,-0.110954,-1.275751,-0.948099,1.400017,-0.151021,-0.622897,0.759756,-1.144342,0.685656
0.047973,0.308921,-0.823913,-1.241449,1.539885,0.369552,0.142144,0.987197,1.427716,-1.400256,1.599538,-0.02816,-0.231708,-0.40264,0.560647,1.10255,-1.523968,-0.19099,0.77366,1.495125,-0.847319,1.261761,-0.655038,1.585645,1.195617,-1.392668,-0.105771,1.063237,-0.679885,1.52806,-0.769735,-0.684024,1.43288,0.13362,0.93267,1.34587,-1.637093,1.632219,0.272556,-0.108492,-1.260466,0.033364,0.275057,-0.181987,0.471012,-0.838206,0.230423,1.610691,1.115743,-1.112732
0.486994,-0.49065,-0.359477,0.25069,0.031522,1.53162,1.699644,0.898649,-0.170418,-0.408687,1.364593,1.187884,-1.409421,0.252837,-0.289519,-1.321764,1.0468,-0.745547,-1.59798,-0.435586,0.326433,0.644062,1.562807,0.756903,-1.459728,-0.682987,0.618485,-1.373985,0.148889,-1.428924,1.479829,0.251467,-0.860984,1.506123,1.604173,-0.572866,-1.100094,1.534224,0.470054,-1.314235,1.632911,-1.65503,-0.309505,-0.786511,-0.421839,-0.634623,-0.617964,-0.255321,-1.554842,1.089602
-0.084181,-0.121013,-0.935778,-1.178851,0.581843,-0.950495,1.38529,0.493685,1.385998,1.188462,0.083745,-1.40733,-1.128711,0.132938,-0.612508,-0.285216,1.604601,0.47939,0.570033,0.855231,1.65716,-0.930477,0.683816,0.524933,-1.153612,0.405227,0.003114,0.142772,0.31151,-0.755278,-0.121108,1.367986,0.336552,1.224098,1.841941,-0.337537,1.119436,0.302717,0.15339,1.690191,0.262778,1.05702,1.048963,0.792962,1.512496,0.983144,-0.81505,0.432187,0.672601,1.13935
0.057007,0.835068,0.303156,-0.554885,0.584169,-0.025433,-0.564555,1.506337,-0.254372,-1.206088,1.5929,0.283671,-0.659487,-0.816785,-1.478164,1.053149,0.303999,1.142616,-0.098266,-0.620823,-1.446625,-1.615966,-0.143483,-1.501158,-1.180922,-0.302604,0.952562,1.205059,-1.18588,-1.761885,0.221844,-0.695557,-1.279975,0.898793,-0.532822,0.384728,-1.369494,1.051069,-0.418874,-1.270126,0.037397,-0.60368,0.153204,0.987674,0.737897,0.231909,-0.193931,-0.882409,0.458904,-1.530305
1.339548,1.286845,-0.923949,-0.855841,-0.329223,-0.047118,-0.542134,0.039473,0.216508,-1.487364,0.731286,-1.578294,0.698788,-0.384994,1.420134,-1.624983,-0.102311,-0.754248,-0.908309,-0.915348,-0.972306,-1.339905,1.115835,1.514115,-1.383168,0.282577,-0.039826,0.197531,1.183196,0.03402,0.58103,-0.96912,-1.23666,-0.460913,0.86637,0.665596,-1.026243,0.373036,-0.70894,0.215359,1.576547,1.115219,1.076956,-0.912934,1.196097,1.473509,-0.543486,-1.059845,-0.575334,1.313631
-0.493442,-0.412982,-0.791704,-1.071027,0.128665,1.109309,-0.682909,-1.018417,-0.607021,1.18016,-0.239956,-0.111722,-1.342744,1.124566,0.343935,-0.840431,0.470594,-1.195927,-1.641961,-0.487369,0.916214,-0.284121,1.563676,0.795133,-0.114864,-1.654551,-0.097888,-0.505755,-0.089396,-1.34542,-1.300443,-1.225157,0.554619,-1.310852,-0.795164,1.273638,-1.355181,-0.846938,0.237605,-0.771851,-1.109268,0.167504,0.312111,1.008763,-0.256647,0.363667,0.133914,0.496853,-1.080023,0.006913
-1.514031,-1.173283,-0.580648,-0.063788,0.421501,0.395338,0.779945,-1.247625,-1.74772,1.380345,1.318827,-0.702646,-1.297032,0.623547,-0.424301,1.533278,1.473251,-0.038368,1.335137,-0.061972,-1.08883,-0.088812,0.137952,1.534833,-1.577159,0.680198,-0.862879,-1.6485,-1.393716,1.633579,-1.407284,-1.623182,-1.380258,-0.764783,0.125941,-0.455393,-1.497411,-1.40107,0.400001,-1.075547,-1.347748,-0.603425,1.44153,-0.782817,1.445176,-1.443221,-0.547079,0.82313,-0.873693,-1.254788
0.561429,-0.269863,-1.437671,-1.310479,1.568025,0.055663,-0.400568,-1.234132,-0.997277,-1.289714,-0.143984,1.144836,-1.412873,-0.07128,0.834438,-1.213044,0.230569,0.599973,1.437118,1.377558,1.615372,-0.034164,-1.587539,-0.958592,-1.288494,0.532092,-0.768458,-0.989922,0.174297,1.618899,-0.617054,0.158378,-1.663313,1.594717,0.431581,1.218717,-0.2604,0.15345,-1.330548,-0.262688,-1.488752,-0.238832,1.397667,0.891111,-0.184402,1.535623,0.068256,-1.387105,-1.606904,-1.660754
0.241857,0.734388,0.86961,0.229784,-1.405424,0.156491,-1.112033,1.261933,-0.107069,-1.346739,0.497772,-1.412191,-1.426146,-0.029076,0.095526,0.512745,-0.417795,1.248816,-1.676939,-1.316912,-0.822412,-1.720062,1.356519,1.596163,0.672253,0.32588,1.132487,0.059406,-0.9554,0.904187,1.383271,0.777347,-0.116333,-1.19573,-0.49624,-0.640209,1.526656,0.92941,-0.657268,0.851072,-0.223499,-1.577768,1.547779,1.27336,-1.658355,-0.837066,1.196497,0.600575,0.463673,0.369241
-0.65766,-1.489583,-0.685106,1.056401,1.077479,-1.10341,1.427145,-0.816986,-0.679313,0.89008,-0.382179,1.182364,-1.47411,-0.560165,-0.04888,0.327658,-0.16371,1.057108,-1.20408,0.682224,-0.041607,-0.186144,0.99547,1.35329,-1.009286,-0.986496,0.748067,0.85511,0.541306,1.687953,1.260884,0.60526,-0.05506,1.078517,-1.495464,-1.647603,1.242175,-0.318936,-0.078433,-1.499807,0.013284,-1.194743,1.570983,-1.074545,-0.812257,-1.195625,0.25892,-1.747903,1.660678,-0.271739
0.979549,0.58343,0.559321,-0.597815,1.490608,1.674032,1.374605,-0.483986,-0.083605,0.633724,0.293223,0.377357,0.23865,0.027941,-1.080932,-1.507004,-0.099619,0.882043,1.377914,1.094909,-1.029094,-0.082636,1.598919,1.198111,-1.183267,1.628107,1.078411,-0.072359,1.52079,-0.941148,-1.484691,0.899165,-1.132812,0.937509,-0.89833,-1.21148,0.728736,0.852758,-0.060819,0.382247,-0.126332,0.464797,-1.372524,-0.01178,0.642144,0.592719,1.500869,0.680449,1.057186,1.00012
-1.7545,-1.305562,-1.250538,-0.05794,0.478749,-0.930609,0.187631,-0.248281,1.039428,1.489218,-0.579737,0.449224,1.245461,0.827564,0.817939,-1.495899,0.480757,1.518737,0.717546,0.921958,-1.31435,-1.221587,-1.657019,-1.655704,-0.986289,0.41381,-0.069293,1.516498,1.150029,-0.032386,-0.071553,-1.083316,-0.000246,0.58418,-0.254806,-1.457413,0.535362,-1.227104,-1.57768,-1.369366,1.151924,0.700425,0.74592,-0.051189,-1.630565,-0.523277,-0.492819,-0.79704,-0.195183,0.920354
0.156818,0.937318,0.137116,-0.581094,-0.476774,0.719757,0.302245,-1.076945,-0.257973,-1.118606,-1.156327,1.278328,-1.300898,-1.290652,-0.721468,-0.439317,1.303367,-1.63925,1.330724,-0.946296,1.527223,1.269163,0.43113,-1.156736,-0.038803,-0.542453,-0.721709,0.033298,-0.621446,-0.708614,-1.414084,-0.959314,-0.97656,0.668059,1.677101,0.253341,0.506147,1.179054,1.509161,1.690393,1.455892,-1.098627,0.542561,1.613568,1.018536,0.80764,-0.127664,1.262751,0.391224,0.464726
-0.928699,-0.201289,-0.14434,-1.063547,-0.568923,-0.012272,-0.63793,-1.24322,0.362592,1.583815,-1.035322,-0.332844,0.48566,-0.753922,-0.521253,-1.47916,1.075782,0.971446,1.561552,0.942828,0.746946,1.600851,1.158809,1.166395,1.653791,-0.111389,-0.098755,-0.209858,-0.861203,0.459879,0.639721,0.379996,-0.410118,-1.479486,-0.488178,-1.566891,1.085654,-1.685982,-0.57069,-0.796184,-0.332798,0.521705,1.140647,-0.354982,-0.258592,-1.590793,1.516832,-0.337369,-0.957168,-0.554721
0.320949,-0.485395,-0.701233,-0.230794,-0.80353,-0.952698,1.090791,-1.623344,1.541634,-0.551813,-0.252502,-1.644094,-0.531695,-1.266859,0.878125,0.104996,0.951177,0.097211,0.820793,1.39531,0.992174,1.690569,0.253858,-0.203851,-1.447116,0.446464,1.127175,0.058327,-0.609774,-1.779676,0.260341,-0.190856,-1.653174,-1.50462,1.121812,-1.514586,0.717208,-0.866041,-1.335653,0.345248,0.288783,-0.676158,-0.059167,1.455824,0.056887,-0.539746,0.004507,0.845668,-1.063414,-1.631141
0.524785,0.267878,0.478926,1.435613,0.992767,0.354782,-0.5159,-0.176867,1.199588,-1.496922,-0.072281,0.443697,0.85551,1.204389,-1.132743,0.026022,-1.373446,0.482111,0.270852,0.790177,-0.403119,-0.402284,-0.638884,1.00917,-0.74507,-0.875472,1.769658,0.353509,-0.281945,-0.559791,-1.05084,0.443849,-0.515998,1.225858,-0.913772,-1.42192,-0.855514,0.444487,0.492398,-1.582481,-0.763665,-0.194668,0.886615,-1.004433,0.258866,0.637112,0.298616,-0.986491,0.110295,-0.807385
2.200483,1.779739,0.656784,-0.156728,0.23686,-0.914171,-0.324564,1.285048,-1.504458,-0.966712,-1.125696,1.196052,1.726208,1.629559,-1.371555,-1.3572,0.745513,1.324876,-1.250902,0.506353,0.228165,-1.425906,0.054092,-0.143821,0.365036,-0.940662,-0.673562,1.120381,1.467818,-0.404593,-1.572552,0.105537,-1.550127,1.689892,-1.268206,1.26061,1.508949,-0.576645,-1.280341,0.39947,0.880457,1.251591,0.293279,1.132332,-1.64185,-0.566702,-0.506238,-1.011292,-0.696558,-0.581099
1.231832,0.413095,-0.678181,0.164562,1.615485,1.645866,-0.418224,-0.447661,-0.034281,-1.228207,0.711421,1.552715,-1.610567,0.992033,0.726129,1.791116,-0.070621,1.258228,-0.408795,1.243033,1.390646,1.013308,-1.296128,-1.60577,1.367983,-0.562802,-0.025927,-0.83779,-1.277334,0.95915,-0.118384,0.540178,0.476514,1.46275,0.709129,0.367464,1.461327,-1.566848,0.330691,0.201718,-1.633241,-1.102882,1.739271,0.473541,1.497425,0.276153,-0.09335,-0.009025,0.876929,-0.31876
-0.593549,-0.340792,-0.403189,-1.169017,-0.45482,1.326096,1.02096,-0.461091,-1.740178,1.181972,0.740836,1.271117,1.454513,-0.145987,-1.381314,-0.361833,-0.604465,-1.407249,1.326334,-0.582897,0.581588,-1.293524,-0.677565,0.602872,0.507056,-0.624446,1.74674,1.608504,-0.311881,0.218015,1.004789,1.128811,-0.845841,0.696728,-1.483067,-0.4321,0.273621,0.737101,0.245225,0.085923,-0.592941,-0.140175,0.710736,-0.472324,0.157754,-1.04413,1.713763,1.215693,-0.791165,-1.544118
-0.042567,0.169746,0.405039,0.616114,0.046775,1.706295,1.122783,0.097709,0.448096,0.162701,-1.007416,-0.300424,0.03891,1.367013,1.330659,-1.423169,-0.295815,1.136657,1.245295,-0.249981,1.716515,1.008003,0.061203,-0.168362,-0.722495,-1.704669,-0.496462,-0.832153,-0.377358,-1.113163,-1.568666,1.332662,-0.491389,0.225253,-0.1,1.56171,-0.170179,-1.53767,-0.322743,-0.742879,-0.909628,-0.043189,0.893015,-1.334902,-1.096103,-1.45537,1.346502,0.605789,-0.610565,1.647858
-1.341418,-1.654486,-0.802632,0.587606,0.379694,0.272538,-0.784656,-0.54976,1.279389,-0.78775,1.40324,0.480212,-1.549039,-0.012439,0.795293,1.702728,1.706493,0.596751,0.820897,-1.082534,0.462012,1.562343,-1.698788,-0.26183,0.633097,-0.747544,-0.455959,-1.591453,0.33082,0.520868,1.560382,-0.551756,-0.300371,-1.419663,1.654242,0.032264,1.560964,1.217189,-1.379667,-1.60639,-1.050073,-0.391331,1.41101,-1.657965,1.565888,0.319283,0.693711,0.179272,-0.378241,-0.650395
1.136772,1.382448,-0.339543,-1.172211,-0.749281,-0.945434,-1.177074,0.308985,-0.06499,-0.462265,0.911721,-1.669026,1.314683,0.587802,0.302079,-1.325222,1.746757,1.618061,0.728141,0.538994,0.268008,-1.666348,1.731968,-1.015864,-1.411171,0.734192,-0.770686,-0.418437,0.606563,-0.469706,0.380872,-1.465025,-1.509586,-0.636681,0.627777,0.452843,-1.61583,0.333674,-0.562296,-0.786571,0.828266,-0.705434,0.136475,-1.3786,0.779224,-1.577378,-0.071319,-1.601318,1.016182,-0.380724
-1.325562,-1.466501,-0.972903,0.333352,-0.513879,-0.000881,-1.278277,-0.732117,0.596851,-0.12163,-0.15665,-0.953,-0.594371,-0.353291,-1.523084,0.452492,0.323947,1.079999,0.662431,0.76838,-0.693052,-0.634851,0.680698,-1.018488,0.427073,0.352566,-0.420911,-1.462699,0.950921,-1.262631,1.083232,-1.045981,-0.065518,-0.12953,-0.927841,-0.537612,-0.385449,1.646194,1.380813,0.152938,0.957531,-1.388713,-1.135876,1.027176,-1.694286,-0.454517,1.451663,0.306087,-1.688716,-0.94771
0.038794,-0.546489,0.128795,0.314181,-0.490722,1.375194,1.238833,-0.079168,0.448931,0.5761,-1.456108,-0.798329,0.632544,-1.063132,-1.107431,0.408868,-0.415621,-1.225688,0.664439,1.550594,1.373524,-0.886424,0.874568,1.053572,0.129362,-0.236876,1.481168,-0.320681,1.60081,-1.359106,-1.144162,-0.815772,1.336013,-0.44217,-0.147789,-1.360637,1.335361,0.092815,-0.22693,-1.521888,1.228167,-0.885863,-0.68402,0.338464,1.298933,-1.104898,1.648873,-1.28182,-1.529948,1.071616
0.096932,0.215173,-0.589568,-0.030985,0.06495,-0.995805,0.782891,-1.466506,1.608163,-1.440123,-0.928473,1.328305,1.327468,1.361027,-1.411295,0.556814,-0.313682,1.646997,-1.53141,0.768573,-0.294787,-1.069558,-1.422165,0.201085,0.706331,-1.54347,-1.183789,-1.019348,1.283951,-0.025566,1.231016,0.628389,0.290275,-0.08378,-0.491917,1.430128,1.43171,0.298721,1.526109,0.676431,-1.457063,-1.05891,-1.226678,0.259169,0.894,1.150847,-0.932973,-0.181521,-1.31572,-1.353073
-0.837683,-1.312077,-1.098139,1.19319,-0.102651,-1.254516,-0.984286,-0.68867,-0.679406,-1.491462,-1.298361,1.030026,-1.175817,1.389614,-1.411737,-1.074974,-0.286224,1.690193,-0.460747,-1.336975,-1.515639,0.53178,1.70244,0.889565,0.653099,-0.955088,1.423383,0.362395,-1.680855,0.410546,-0.559954,-0.7394,1.173978,-0.211479,-0.471686,-1.187936,0.756788,0.706016,-0.736934,1.485304,0.656422,1.432187,1.308415,-0.38188,-0.549715,-1.615429,-0.820938,1.29936,1.465815,-1.196515
-0.555818,-1.551361,-1.075965,0.02597,0.779459,-1.176916,1.373672,-0.632187,1.608742,1.392192,-1.154487,0.95253,-0.327943,0.86996,-0.22457,-0.017858,1.752366,1.005842,-1.410396,-0.319801,-1.450275,0.245704,-0.344028,-1.368856,1.081346,-0.43378,-1.183299,0.082494,-1.106861,1.201628,1.799744,-1.695634,-0.839195,1.566152,1.385804,1.50259,-0.53797,-0.602664,-1.465256,1.518796,1.24489,-1.550228,-1.176763,1.180481,-0.037129,0.288021,-1.16247,-1.203687,0.528328,-0.601916
